,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,class
6282,11.11,3.7,8.64,3.7,3.7,7.41,0.0,6.17,2.47,8.64,1.23,2.47,6.17,4.94,1.23,14.81,4.94,4.94,0.0,3.7,positive
6283,6.67,10.0,5.0,10.0,1.67,8.33,3.33,3.33,10.0,8.33,3.33,11.67,1.67,0.0,0.0,5.0,3.33,3.33,3.33,1.67,positive
6284,4.23,0.0,5.63,2.82,1.41,9.86,5.63,5.63,5.63,1.41,0.0,14.08,8.45,5.63,7.04,5.63,5.63,5.63,5.63,0.0,positive
6285,2.82,4.23,2.82,8.45,4.23,9.86,0.0,7.04,7.04,8.45,5.63,7.04,5.63,0.0,2.82,12.68,4.23,5.63,0.0,1.41,positive
6286,4.76,1.59,4.76,7.94,0.0,7.94,1.59,7.94,9.52,9.52,4.76,4.76,6.35,1.59,1.59,4.76,12.7,6.35,0.0,1.59,positive
6287,17.14,0.0,0.0,5.71,1.43,12.86,0.0,8.57,11.43,8.57,1.43,1.43,1.43,0.0,2.86,5.71,5.71,11.43,2.86,1.43,positive
6288,12.0,0.0,2.67,4.0,5.33,13.33,4.0,4.0,4.0,6.67,2.67,12.0,0.0,6.67,0.0,4.0,8.0,4.0,1.33,5.33,positive
6289,11.11,2.78,1.39,11.11,5.56,8.33,1.39,1.39,6.94,11.11,2.78,6.94,2.78,0.0,2.78,11.11,5.56,5.56,1.39,0.0,positive
6290,18.57,0.0,0.0,5.71,1.43,12.86,0.0,8.57,11.43,8.57,0.0,1.43,1.43,0.0,2.86,5.71,5.71,11.43,2.86,1.43,positive
6291,5.0,3.33,3.33,3.33,0.0,15.0,5.0,6.67,11.67,3.33,1.67,6.67,1.67,3.33,1.67,1.67,6.67,10.0,5.0,5.0,positive
6292,13.56,0.0,0.0,5.08,6.78,13.56,0.0,3.39,16.95,16.95,1.69,3.39,1.69,1.69,1.69,1.69,1.69,10.17,0.0,0.0,positive
6293,1.96,5.88,1.96,9.8,5.88,7.84,3.92,5.88,3.92,9.8,3.92,7.84,0.0,5.88,0.0,11.76,5.88,5.88,1.96,0.0,positive
6294,7.58,3.03,7.58,4.55,0.0,7.58,0.0,3.03,3.03,15.15,1.52,3.03,7.58,6.06,1.52,10.61,7.58,7.58,0.0,3.03,positive
6295,11.54,3.85,11.54,3.85,7.69,10.26,2.56,1.28,5.13,7.69,2.56,2.56,7.69,1.28,1.28,10.26,2.56,2.56,0.0,3.85,positive
6296,17.14,0.0,0.0,5.71,1.43,12.86,0.0,8.57,12.86,7.14,1.43,1.43,1.43,0.0,2.86,5.71,5.71,11.43,2.86,1.43,positive
6297,2.08,6.25,2.08,10.42,4.17,8.33,4.17,10.42,6.25,8.33,4.17,10.42,2.08,4.17,0.0,4.17,8.33,2.08,2.08,0.0,positive
6298,3.51,0.0,3.51,3.51,7.02,12.28,3.51,8.77,14.04,7.02,1.75,12.28,0.0,1.75,3.51,5.26,1.75,1.75,0.0,8.77,positive
6299,7.95,1.14,0.0,5.68,2.27,10.23,2.27,5.68,4.55,4.55,3.41,6.82,7.95,3.41,2.27,7.95,10.23,10.23,1.14,2.27,positive
6300,16.46,8.86,2.53,5.06,1.27,8.86,3.8,2.53,7.59,12.66,2.53,2.53,2.53,0.0,0.0,2.53,2.53,13.92,1.27,2.53,positive
6301,5.45,0.0,5.45,3.64,1.82,14.55,1.82,10.91,14.55,9.09,1.82,3.64,1.82,5.45,3.64,5.45,0.0,3.64,3.64,3.64,positive
6302,18.6,0.0,5.81,5.81,1.16,5.81,0.0,2.33,1.16,9.3,3.49,4.65,6.98,0.0,8.14,3.49,15.12,6.98,0.0,1.16,positive
6303,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,14.29,0.0,positive
6304,0.0,0.0,0.0,0.0,4.35,4.35,17.39,0.0,4.35,4.35,0.0,0.0,8.7,0.0,21.74,13.04,4.35,4.35,4.35,8.7,positive
6305,4.76,0.0,9.52,14.29,4.76,4.76,9.52,4.76,0.0,9.52,0.0,0.0,9.52,9.52,9.52,4.76,4.76,0.0,0.0,0.0,positive
6306,0.0,0.0,10.0,10.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,10.0,15.0,5.0,0.0,10.0,10.0,0.0,0.0,10.0,positive
6307,20.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,20.0,15.0,5.0,0.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,positive
6308,0.0,0.0,5.56,0.0,0.0,0.0,0.0,5.56,5.56,5.56,0.0,5.56,33.33,0.0,22.22,0.0,0.0,5.56,0.0,11.11,positive
6309,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,5.26,0.0,10.53,31.58,0.0,21.05,0.0,0.0,5.26,0.0,10.53,positive
6310,10.53,0.0,0.0,0.0,10.53,0.0,5.26,10.53,0.0,5.26,0.0,5.26,10.53,15.79,10.53,5.26,5.26,0.0,5.26,0.0,positive
6311,0.0,10.0,15.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,15.0,10.0,0.0,10.0,5.0,5.0,0.0,0.0,10.0,positive
6312,4.55,0.0,4.55,0.0,4.55,13.64,9.09,4.55,13.64,4.55,4.55,0.0,13.64,0.0,0.0,9.09,0.0,9.09,4.55,0.0,positive
6313,0.0,0.0,0.0,0.0,13.64,4.55,0.0,0.0,9.09,13.64,0.0,0.0,9.09,13.64,18.18,9.09,9.09,0.0,0.0,0.0,positive
6314,6.25,6.25,18.75,0.0,6.25,6.25,6.25,0.0,0.0,6.25,0.0,6.25,12.5,0.0,6.25,0.0,6.25,12.5,0.0,0.0,positive
6315,4.76,9.52,0.0,0.0,4.76,4.76,0.0,9.52,14.29,28.57,4.76,0.0,9.52,0.0,4.76,4.76,0.0,0.0,0.0,0.0,positive
6316,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,14.29,0.0,positive
6317,8.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,12.0,0.0,0.0,20.0,4.0,16.0,8.0,4.0,0.0,0.0,8.0,positive
6318,0.0,0.0,0.0,18.75,6.25,6.25,0.0,0.0,12.5,12.5,12.5,6.25,12.5,0.0,0.0,6.25,6.25,0.0,0.0,0.0,positive
6319,5.88,0.0,0.0,0.0,0.0,5.88,5.88,5.88,11.76,23.53,0.0,0.0,11.76,11.76,5.88,11.76,0.0,0.0,0.0,0.0,positive
6320,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,10.0,30.0,0.0,20.0,0.0,0.0,5.0,0.0,10.0,positive
6321,7.69,0.0,0.0,7.69,0.0,3.85,3.85,7.69,7.69,0.0,0.0,7.69,30.77,3.85,11.54,0.0,0.0,3.85,0.0,3.85,positive
6322,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,10.0,30.0,0.0,20.0,0.0,0.0,5.0,0.0,10.0,positive
6323,0.0,10.53,0.0,0.0,5.26,5.26,0.0,5.26,5.26,0.0,5.26,5.26,10.53,10.53,15.79,5.26,0.0,10.53,5.26,0.0,positive
6324,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,7.14,0.0,positive
6325,0.0,0.0,5.26,0.0,0.0,0.0,5.26,5.26,5.26,5.26,0.0,5.26,31.58,0.0,21.05,0.0,0.0,5.26,0.0,10.53,positive
6326,10.0,10.0,0.0,0.0,5.0,10.0,0.0,10.0,15.0,10.0,5.0,0.0,10.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,positive
6327,5.0,5.0,10.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,10.0,5.0,10.0,5.0,15.0,0.0,0.0,15.0,positive
6328,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,6.25,0.0,6.25,6.25,25.0,0.0,18.75,0.0,0.0,6.25,6.25,6.25,positive
6329,8.33,4.17,4.17,0.0,8.33,8.33,4.17,4.17,12.5,8.33,0.0,4.17,12.5,0.0,4.17,4.17,8.33,0.0,4.17,0.0,positive
6330,10.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,10.0,5.0,15.0,5.0,5.0,5.0,10.0,0.0,positive
6331,4.17,8.33,0.0,8.33,0.0,0.0,4.17,0.0,12.5,20.83,0.0,0.0,8.33,0.0,8.33,8.33,0.0,4.17,0.0,12.5,positive
6332,9.09,9.09,0.0,9.09,0.0,0.0,0.0,9.09,4.55,4.55,0.0,4.55,9.09,4.55,13.64,4.55,4.55,4.55,9.09,0.0,positive
6333,4.76,4.76,0.0,4.76,9.52,4.76,4.76,4.76,4.76,9.52,4.76,4.76,19.05,0.0,4.76,4.76,4.76,0.0,0.0,4.76,positive
6334,8.33,0.0,4.17,0.0,8.33,8.33,4.17,4.17,12.5,8.33,0.0,4.17,12.5,0.0,4.17,8.33,8.33,0.0,4.17,0.0,positive
6335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,7.14,14.29,0.0,positive
6336,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,14.29,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,7.14,0.0,positive
6337,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,14.29,0.0,positive
6338,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,7.14,0.0,7.14,0.0,14.29,0.0,positive
6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,7.14,0.0,0.0,14.29,0.0,21.43,0.0,0.0,7.14,14.29,14.29,positive
6340,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,10.0,20.0,0.0,15.0,0.0,5.0,5.0,0.0,10.0,positive
6341,5.0,10.0,10.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,10.0,20.0,0.0,10.0,10.0,0.0,5.0,0.0,5.0,positive
6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,38.46,7.69,0.0,0.0,23.08,0.0,15.38,0.0,0.0,0.0,7.69,0.0,positive
6343,5.26,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,5.26,0.0,5.26,31.58,0.0,21.05,0.0,0.0,5.26,0.0,10.53,positive
6344,13.64,0.0,4.55,4.55,9.09,9.09,0.0,0.0,18.18,13.64,4.55,4.55,4.55,0.0,0.0,0.0,9.09,4.55,0.0,0.0,positive
6345,5.26,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,5.26,0.0,5.26,31.58,0.0,21.05,0.0,0.0,5.26,0.0,10.53,positive
6346,0.0,0.0,6.67,0.0,6.67,6.67,0.0,0.0,26.67,6.67,0.0,0.0,6.67,6.67,0.0,20.0,0.0,6.67,0.0,6.67,positive
6347,5.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,10.0,15.0,0.0,5.0,15.0,0.0,5.0,0.0,5.0,positive
6348,7.69,0.0,0.0,7.69,0.0,3.85,3.85,3.85,7.69,3.85,0.0,7.69,30.77,3.85,11.54,0.0,0.0,3.85,0.0,3.85,positive
6349,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,7.14,0.0,7.14,0.0,14.29,0.0,positive
6350,15.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,5.0,15.0,5.0,10.0,5.0,0.0,10.0,positive
6351,8.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,8.0,4.0,0.0,0.0,12.0,4.0,16.0,12.0,12.0,4.0,4.0,0.0,positive
6352,0.0,15.0,0.0,0.0,10.0,10.0,10.0,5.0,10.0,10.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0,5.0,0.0,0.0,positive
6353,0.0,0.0,4.17,8.33,12.5,4.17,4.17,0.0,4.17,4.17,0.0,4.17,12.5,0.0,8.33,16.67,8.33,4.17,4.17,0.0,positive
6354,22.22,0.0,0.0,0.0,0.0,11.11,0.0,0.0,44.44,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,positive
6355,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,14.29,0.0,positive
6356,18.18,0.0,0.0,0.0,4.55,4.55,0.0,0.0,22.73,9.09,0.0,9.09,4.55,9.09,0.0,4.55,4.55,0.0,9.09,0.0,positive
6357,5.88,0.0,0.0,5.88,11.76,5.88,0.0,5.88,11.76,0.0,0.0,0.0,23.53,11.76,17.65,0.0,0.0,0.0,0.0,0.0,positive
6358,0.0,0.0,5.0,5.0,0.0,5.0,20.0,5.0,5.0,10.0,0.0,5.0,10.0,0.0,5.0,5.0,0.0,10.0,0.0,10.0,positive
6359,0.0,11.11,0.0,5.56,5.56,5.56,0.0,0.0,11.11,5.56,5.56,0.0,5.56,5.56,11.11,0.0,0.0,5.56,5.56,16.67,positive
6360,5.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,35.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,positive
6361,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,positive
6362,4.55,0.0,0.0,0.0,4.55,0.0,4.55,9.09,0.0,0.0,4.55,0.0,27.27,9.09,22.73,0.0,4.55,4.55,0.0,4.55,positive
6363,0.0,0.0,0.0,0.0,5.0,5.0,15.0,0.0,5.0,5.0,0.0,0.0,10.0,0.0,20.0,10.0,5.0,5.0,5.0,10.0,positive
6364,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,30.0,0.0,25.0,0.0,0.0,5.0,0.0,10.0,positive
6365,0.0,0.0,4.35,0.0,0.0,4.35,0.0,4.35,4.35,4.35,0.0,8.7,26.09,0.0,13.04,8.7,4.35,4.35,0.0,13.04,positive
6366,0.0,0.0,4.35,0.0,0.0,4.35,0.0,4.35,4.35,4.35,0.0,8.7,21.74,0.0,17.39,4.35,8.7,4.35,0.0,13.04,positive
6367,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,14.29,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,7.14,0.0,positive
6368,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,7.14,0.0,positive
6369,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,30.0,0.0,20.0,0.0,5.0,5.0,0.0,10.0,positive
6370,7.14,0.0,0.0,14.29,0.0,3.57,3.57,3.57,0.0,3.57,0.0,7.14,28.57,3.57,17.86,0.0,0.0,3.57,0.0,3.57,positive
6371,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,7.14,0.0,positive
6372,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,30.0,0.0,25.0,0.0,0.0,5.0,0.0,10.0,positive
6373,10.0,5.0,5.0,10.0,10.0,10.0,0.0,5.0,15.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,positive
6374,0.0,0.0,0.0,0.0,0.0,5.26,5.26,5.26,5.26,0.0,0.0,15.79,26.32,0.0,15.79,5.26,5.26,10.53,0.0,0.0,positive
6375,0.0,8.33,0.0,0.0,12.5,4.17,0.0,0.0,8.33,4.17,4.17,4.17,8.33,4.17,12.5,4.17,4.17,4.17,8.33,8.33,positive
6376,16.0,4.0,0.0,0.0,4.0,4.0,4.0,8.0,20.0,4.0,0.0,0.0,4.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,positive
6377,4.0,0.0,4.0,8.0,16.0,0.0,4.0,0.0,24.0,4.0,0.0,4.0,0.0,0.0,4.0,8.0,12.0,4.0,4.0,0.0,positive
6378,4.17,4.17,0.0,0.0,16.67,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,8.33,25.0,12.5,8.33,4.17,4.17,0.0,positive
6379,20.59,2.94,0.0,2.94,8.82,8.82,0.0,2.94,26.47,14.71,2.94,2.94,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,positive
6380,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,5.0,5.0,25.0,15.0,5.0,10.0,0.0,0.0,positive
6381,11.76,0.0,5.88,2.94,2.94,11.76,0.0,0.0,23.53,0.0,0.0,8.82,2.94,2.94,5.88,8.82,5.88,5.88,0.0,0.0,positive
6382,3.23,0.0,0.0,9.68,6.45,0.0,0.0,3.23,19.35,16.13,0.0,6.45,3.23,9.68,6.45,3.23,6.45,0.0,0.0,6.45,positive
6383,20.0,4.0,0.0,0.0,4.0,4.0,4.0,8.0,20.0,4.0,0.0,0.0,4.0,4.0,20.0,0.0,4.0,0.0,0.0,0.0,positive
6384,14.29,3.57,3.57,7.14,0.0,10.71,3.57,3.57,7.14,7.14,3.57,14.29,7.14,0.0,7.14,3.57,0.0,0.0,0.0,3.57,positive
6385,6.67,6.67,3.33,0.0,3.33,3.33,0.0,0.0,0.0,0.0,3.33,6.67,0.0,3.33,30.0,10.0,6.67,10.0,3.33,3.33,positive
6386,2.94,17.65,2.94,2.94,0.0,2.94,2.94,2.94,5.88,17.65,0.0,0.0,0.0,8.82,11.76,5.88,2.94,5.88,0.0,5.88,positive
6387,0.0,0.0,0.0,0.0,3.85,3.85,15.38,0.0,3.85,7.69,0.0,0.0,7.69,3.85,23.08,11.54,3.85,3.85,3.85,7.69,positive
6388,0.0,0.0,7.69,11.54,3.85,7.69,0.0,11.54,3.85,11.54,0.0,0.0,0.0,7.69,15.38,11.54,0.0,0.0,0.0,7.69,positive
6389,11.54,0.0,0.0,0.0,3.85,15.38,3.85,7.69,30.77,7.69,0.0,0.0,0.0,0.0,7.69,3.85,0.0,3.85,0.0,3.85,positive
6390,9.09,0.0,0.0,4.55,4.55,4.55,0.0,4.55,13.64,4.55,4.55,0.0,4.55,9.09,13.64,4.55,4.55,0.0,13.64,0.0,positive
6391,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,5.0,25.0,10.0,0.0,0.0,5.0,0.0,positive
6392,0.0,0.0,0.0,13.64,4.55,0.0,0.0,4.55,18.18,13.64,0.0,9.09,0.0,9.09,9.09,4.55,9.09,0.0,0.0,4.55,positive
6393,4.76,0.0,0.0,4.76,4.76,9.52,4.76,0.0,9.52,23.81,0.0,0.0,4.76,0.0,23.81,4.76,0.0,0.0,4.76,0.0,positive
6394,7.69,7.69,0.0,0.0,0.0,11.54,0.0,7.69,11.54,11.54,0.0,0.0,3.85,7.69,7.69,3.85,7.69,7.69,3.85,0.0,positive
6395,6.67,6.67,10.0,3.33,0.0,3.33,0.0,6.67,13.33,10.0,0.0,6.67,3.33,6.67,10.0,6.67,3.33,3.33,0.0,0.0,positive
6396,4.76,0.0,0.0,9.52,0.0,0.0,0.0,0.0,14.29,14.29,4.76,0.0,0.0,9.52,33.33,4.76,0.0,0.0,4.76,0.0,positive
6397,18.18,0.0,0.0,4.55,4.55,4.55,0.0,0.0,13.64,4.55,4.55,0.0,0.0,9.09,13.64,4.55,4.55,0.0,13.64,0.0,positive
6398,12.0,4.0,0.0,0.0,4.0,4.0,4.0,8.0,16.0,8.0,0.0,0.0,4.0,4.0,24.0,4.0,4.0,0.0,0.0,0.0,positive
6399,4.55,0.0,4.55,9.09,13.64,0.0,4.55,0.0,27.27,4.55,0.0,4.55,0.0,0.0,4.55,4.55,9.09,4.55,4.55,0.0,positive
6400,0.0,7.41,0.0,7.41,0.0,7.41,0.0,7.41,7.41,22.22,0.0,11.11,0.0,7.41,7.41,0.0,14.81,0.0,0.0,0.0,positive
6401,6.67,6.67,6.67,3.33,0.0,3.33,0.0,6.67,13.33,10.0,0.0,10.0,3.33,6.67,10.0,6.67,3.33,3.33,0.0,0.0,positive
6402,6.67,3.33,10.0,20.0,6.67,3.33,0.0,3.33,6.67,10.0,0.0,6.67,3.33,0.0,10.0,0.0,6.67,0.0,0.0,3.33,positive
6403,3.7,0.0,0.0,7.41,0.0,7.41,0.0,3.7,18.52,7.41,0.0,0.0,3.7,3.7,14.81,7.41,3.7,3.7,14.81,0.0,positive
6404,17.86,3.57,0.0,7.14,0.0,10.71,0.0,3.57,17.86,7.14,0.0,7.14,0.0,3.57,10.71,7.14,0.0,3.57,0.0,0.0,positive
6405,6.06,0.0,12.12,3.03,3.03,3.03,9.09,0.0,6.06,27.27,0.0,3.03,6.06,0.0,3.03,12.12,0.0,6.06,0.0,0.0,positive
6406,13.64,0.0,0.0,9.09,0.0,13.64,0.0,4.55,22.73,4.55,0.0,4.55,0.0,4.55,13.64,9.09,0.0,0.0,0.0,0.0,positive
6407,4.0,4.0,0.0,8.0,0.0,4.0,4.0,4.0,16.0,20.0,0.0,8.0,0.0,4.0,8.0,4.0,0.0,8.0,0.0,4.0,positive
6408,5.71,0.0,5.71,11.43,5.71,2.86,0.0,0.0,8.57,8.57,5.71,8.57,5.71,5.71,20.0,0.0,0.0,0.0,0.0,5.71,positive
6409,11.54,0.0,0.0,23.08,7.69,0.0,3.85,3.85,26.92,11.54,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,3.85,0.0,positive
6410,13.64,0.0,0.0,4.55,4.55,4.55,0.0,4.55,13.64,4.55,4.55,0.0,0.0,9.09,13.64,4.55,4.55,0.0,13.64,0.0,positive
6411,2.86,0.0,0.0,5.71,0.0,0.0,5.71,0.0,8.57,8.57,0.0,0.0,8.57,14.29,22.86,8.57,5.71,5.71,2.86,0.0,positive
6412,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,8.0,24.0,12.0,8.0,4.0,4.0,0.0,positive
6413,10.34,6.9,0.0,0.0,6.9,0.0,3.45,3.45,17.24,13.79,3.45,0.0,3.45,6.9,13.79,3.45,0.0,3.45,3.45,0.0,positive
6414,16.0,4.0,0.0,0.0,4.0,4.0,4.0,8.0,16.0,8.0,0.0,0.0,4.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,positive
6415,0.0,0.0,4.35,13.04,0.0,4.35,4.35,4.35,8.7,21.74,0.0,0.0,4.35,8.7,8.7,4.35,0.0,4.35,0.0,8.7,positive
6416,13.33,0.0,13.33,6.67,0.0,6.67,0.0,0.0,0.0,20.0,0.0,10.0,3.33,0.0,3.33,10.0,3.33,10.0,0.0,0.0,positive
6417,8.33,4.17,4.17,25.0,8.33,0.0,0.0,4.17,4.17,8.33,0.0,12.5,4.17,0.0,8.33,0.0,4.17,0.0,0.0,4.17,positive
6418,28.57,0.0,0.0,19.05,4.76,4.76,0.0,0.0,19.05,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive
6419,0.0,0.0,18.18,18.18,0.0,0.0,13.64,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,positive
6420,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,34.62,0.0,0.0,0.0,26.92,11.54,0.0,0.0,0.0,3.85,0.0,positive
6421,6.9,0.0,3.45,0.0,3.45,3.45,0.0,0.0,0.0,0.0,3.45,6.9,0.0,3.45,31.03,17.24,6.9,10.34,3.45,0.0,positive
6422,3.45,0.0,0.0,27.59,6.9,10.34,0.0,0.0,6.9,3.45,6.9,0.0,10.34,0.0,3.45,10.34,0.0,3.45,0.0,6.9,positive
6423,6.67,0.0,6.67,13.33,0.0,13.33,0.0,0.0,16.67,6.67,10.0,0.0,0.0,0.0,0.0,13.33,0.0,6.67,6.67,0.0,positive
6424,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,25.0,20.0,0.0,5.0,10.0,5.0,0.0,positive
6425,14.81,0.0,0.0,14.81,11.11,3.7,7.41,0.0,25.93,14.81,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,positive
6426,16.0,4.0,8.0,4.0,0.0,12.0,0.0,0.0,24.0,0.0,4.0,4.0,0.0,0.0,12.0,4.0,0.0,8.0,0.0,0.0,positive
6427,11.11,0.0,7.41,0.0,0.0,11.11,0.0,3.7,22.22,22.22,3.7,0.0,0.0,7.41,0.0,3.7,3.7,0.0,0.0,3.7,positive
6428,14.29,0.0,0.0,19.05,0.0,14.29,0.0,0.0,9.52,14.29,0.0,0.0,0.0,0.0,14.29,4.76,0.0,0.0,4.76,4.76,positive
6429,0.0,0.0,9.3,13.95,2.33,0.0,0.0,4.65,18.6,4.65,2.33,4.65,4.65,4.65,0.0,13.95,13.95,2.33,0.0,0.0,positive
6430,0.0,0.0,3.85,11.54,0.0,3.85,3.85,3.85,15.38,19.23,0.0,0.0,3.85,7.69,7.69,3.85,0.0,3.85,0.0,11.54,positive
6431,6.67,0.0,10.0,3.33,6.67,10.0,10.0,0.0,13.33,16.67,3.33,3.33,0.0,0.0,0.0,10.0,3.33,3.33,0.0,0.0,positive
6432,0.0,0.0,4.17,12.5,0.0,4.17,4.17,4.17,12.5,20.83,0.0,0.0,4.17,8.33,8.33,4.17,0.0,4.17,0.0,8.33,positive
6433,3.33,0.0,0.0,6.67,0.0,0.0,6.67,0.0,6.67,6.67,0.0,0.0,10.0,16.67,23.33,6.67,3.33,6.67,3.33,0.0,positive
6434,3.57,0.0,7.14,10.71,3.57,10.71,0.0,3.57,17.86,7.14,0.0,3.57,0.0,14.29,0.0,14.29,0.0,0.0,3.57,0.0,positive
6435,4.55,18.18,0.0,0.0,13.64,9.09,0.0,0.0,9.09,0.0,0.0,4.55,4.55,0.0,0.0,18.18,9.09,0.0,4.55,4.55,positive
6436,23.08,0.0,7.69,0.0,7.69,19.23,3.85,0.0,7.69,3.85,0.0,0.0,0.0,3.85,3.85,0.0,7.69,7.69,3.85,0.0,positive
6437,4.55,0.0,4.55,0.0,0.0,22.73,0.0,9.09,13.64,27.27,0.0,0.0,4.55,0.0,0.0,4.55,0.0,9.09,0.0,0.0,positive
6438,22.22,0.0,0.0,3.7,3.7,22.22,3.7,3.7,11.11,18.52,0.0,3.7,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,positive
6439,0.0,24.0,0.0,4.0,12.0,8.0,0.0,0.0,16.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,positive
6440,6.9,20.69,0.0,3.45,6.9,13.79,0.0,3.45,0.0,0.0,0.0,6.9,6.9,0.0,3.45,6.9,17.24,0.0,3.45,0.0,positive
6441,4.55,18.18,0.0,0.0,9.09,9.09,0.0,0.0,4.55,4.55,0.0,4.55,4.55,0.0,4.55,18.18,9.09,0.0,4.55,4.55,positive
6442,4.35,4.35,0.0,4.35,0.0,30.43,4.35,4.35,21.74,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,positive
